paper_id	0	1	2	3	4	5	6	decision
0VezzBzLmBr	5.0	3.0	5.0	3.0				Unknown
DFYtZFo_1u	3.0	3.0	3.0	3.0				Unknown
YqHW0o9wXae	3.0	5.0	5.0					Unknown
LUpE0A3Q-wz	6.0	5.0	3.0	5.0	3.0			Unknown
KFUWHgRYEDF	5.0	6.0	6.0					Unknown
UOj0MV__Cr	6.0	3.0	3.0	3.0				Unknown
m4BAEB_Imy	3.0	3.0	3.0	3.0				Unknown
qQuzhbU3Gto	3.0	3.0	5.0					Unknown
lEB5Dnz_MmH	5.0	5.0	3.0					Unknown
WwKv20NrsfB	5.0	3.0	6.0	6.0				Unknown
E-dq2kN8lt	5.0	5.0	5.0	3.0	5.0			Unknown
2s4sNT11IcH	3.0	5.0	3.0	8.0				Unknown
D8njK_Ix5dJ	3.0	3.0	3.0	3.0				Unknown
z8j0bPU4DIw	5.0	5.0	3.0	3.0				Unknown
QCeFEThVn3	3.0	6.0	5.0	3.0				Unknown
bjYunHo6LWR	3.0	5.0	5.0	3.0				Unknown
hpBTIv2uy_E	8.0	6.0	8.0	6.0				Unknown
fWK3qhAtbbk	3.0	3.0	3.0	3.0				Unknown
_3bwD_KXl5K	3.0	5.0	3.0	3.0	3.0			Unknown
sWqjiqlUDso	3.0	3.0	3.0					Unknown
VABfTTrrOv	3.0	5.0	3.0	3.0	3.0			Unknown
XbatFr32NRm	3.0	3.0	3.0	3.0				Unknown
Oxdln9khkxv	5.0	3.0	3.0	5.0				Unknown
bM5L3GLi6bG	5.0	3.0	3.0					Unknown
fSeD40P0XTI	3.0	3.0	3.0	3.0				Unknown
KkIE-qePhW	5.0	3.0	1.0	3.0	3.0			Unknown
uUN0Huq-n_V	5.0	3.0	6.0					Unknown
dEelotBE6e2	3.0	8.0	5.0	3.0				Unknown
Fia60I79-4B	3.0	1.0	3.0					Unknown
f3QTgKQW0TD	3.0	1.0	1.0	5.0				Unknown
MkTPtnjeYTV	8.0	8.0	8.0					Unknown
kUGYDTJUcuc	6.0	3.0	3.0					Unknown
kO-wQWwqnO	5.0	3.0	5.0	3.0				Unknown
OqHtVOo-zy	3.0	8.0	3.0	5.0				Unknown
jJWK09skiNl	3.0	3.0	1.0	1.0	1.0			Unknown
3iH9ewU_KJT	3.0	3.0	3.0	3.0				Unknown
bVT5w39X0a	3.0	5.0	3.0	5.0				Unknown
XJFGyJEBLuz	3.0	3.0	8.0					Unknown
WQIdU90Gsu	3.0	1.0	6.0	3.0	3.0			Unknown
oLYTo-pL0Be	5.0	5.0	3.0					Unknown
AAeMQz0x4nA	6.0	5.0	3.0	3.0				Unknown
cpstx0xuvRY	5.0	5.0	5.0	6.0				Unknown
R8sQPpGCv0	8.0	8.0	6.0	8.0				Unknown
fgcIb5gd99r	3.0	3.0	3.0	3.0				Unknown
Vx8l4vwv94	5.0	3.0	3.0	3.0				Unknown
87Ks7PvYVJi	5.0	3.0	3.0	3.0				Unknown
l9tb1bKyfMn	3.0	1.0	3.0					Unknown
lKrchawH4sB	5.0	5.0	5.0	5.0				Unknown
KVYq2Ea90PC	5.0	6.0	5.0					Unknown
zou-Ry64vqx	3.0	3.0	3.0					Unknown
FCxWzalZp9N	3.0	3.0	5.0	5.0				Unknown
qPQRIj_Y_EW	3.0	5.0	3.0	6.0				Unknown
gX9Ub6AwAd	3.0	3.0	1.0	1.0				Unknown
q2ZaVU6bEsT	3.0	3.0	3.0					Unknown
t7y6MKiyiWx	1.0	6.0	5.0	6.0				Unknown
IOA9fJUUa0	3.0	3.0	1.0	3.0				Unknown
tiQ5Zh2S3zV	3.0	1.0	1.0	5.0	3.0			Unknown
xIAxm1b4pWc	3.0	3.0	3.0					Unknown
_dXmN3FV--0	1.0	3.0	5.0	3.0				Unknown
mKsMcL8FfsV	5.0	5.0	3.0	5.0				Unknown
27aftiBeius	3.0	1.0	1.0	5.0				Unknown
4QUoBU27oXN	5.0	3.0	5.0	6.0				Unknown
9HXfisrWl1	5.0	3.0	5.0	5.0				Unknown
ZC1s7bdR9bD	5.0	3.0	5.0	5.0				Unknown
K9KiBYAthi9	1.0	1.0	3.0	3.0				Unknown
m5EBN92vjN	1.0	3.0	1.0	1.0				Unknown
PyBp6nFfzuj	1.0	1.0	1.0	1.0				Unknown
Aot3sKdraW	3.0	3.0	3.0	3.0				Unknown
TxIXgcP3yp-	5.0	5.0	5.0	5.0				Unknown
ZnUHvSyjstv	5.0	3.0	3.0	3.0				Unknown
